Date,EREGL.IS,SISE.IS,TOASO.IS,FROTO.IS,THYAO.IS,GARAN.IS,AKBNK.IS,EKGYO.IS,BIMAS.IS,MGROS.IS
2017-08-07,0.5934166530193039,0.5331054243767904,0.6107927936142039,0.525040675313684,0.7662007619013509,0.5626729413004011,0.5646020680938939,0.5899277183229904,0.5354370968732799,0.5089128907719709
2017-08-08,0.6080700868468091,0.5450572740259133,0.6213336910070857,0.5442389325537412,0.7468470574320164,0.5401573042156677,0.5648520721869388,0.613260312957668,0.5155342392205595,0.5300296616598532
2017-08-09,0.5673192216184129,0.5191378725011413,0.6277723316185689,0.5430035763980088,0.7673393543616771,0.5405700524734295,0.5619273051117551,0.6033357034685687,0.5054628269219124,0.5194560602827228
2017-08-10,0.5794808095896374,0.5530194750325702,0.5869401333634702,0.5275122121138907,0.780631476274673,0.5333307073576811,0.5504233300628051,0.592778096339897,0.5433815970746768,0.527751158747101
2017-08-11,0.5472871268045995,0.6166810540443858,0.5258635523886049,0.5565821189624452,0.7767525172356463,0.5256180455433097,0.5501462956936217,0.5882718848845406,0.560411323170354,0.5136296072778741
2017-08-14,0.5609463653591417,0.6036104206388387,0.5323956068993669,0.5563751198141873,0.774161121779737,0.5152110514020448,0.5364221247614109,0.5827353826394998,0.5882389800010354,0.5328690406108695
2017-08-15,0.545390804099567,0.6379202974833008,0.5524729498210786,0.5537149681401862,0.7595282290949443,0.5133130575049073,0.5386249782863343,0.6177132168534744,0.526759682616316,0.5281701812307139
2017-08-16,0.5843023601015052,0.6304472663338753,0.5619914499308115,0.5552829619681562,0.7504349123723687,0.5159224644302605,0.5371452475854478,0.62304633034687,0.524276685380448,0.502809209565683
2017-08-17,0.5714915030612219,0.6311438035714322,0.5331303012016394,0.5956823395620597,0.7402969455245659,0.5263389073502752,0.5589929913006962,0.6255728758658011,0.5030656640902113,0.5292262447677923
2017-08-18,0.5551301485449135,0.611546043310072,0.5449718014319068,0.6161772257857031,0.7269254271457677,0.5505988094120535,0.5748830158766736,0.6385171956293806,0.53363079628432,0.5113467321006181
2017-08-21,0.5708422417706824,0.6132374091753843,0.5533034820185448,0.6122863020589856,0.7242046899548017,0.5321099894662172,0.5763089261106414,0.6402462727160944,0.5262797411363895,0.518406895433977
2017-08-22,0.6082453521755371,0.6031228962406155,0.5614549424232934,0.592518666683218,0.7167454634306472,0.5403841484550211,0.5759413594933562,0.641502605333671,0.5341639171612641,0.5292674475047092
2017-08-23,0.6251781718615276,0.6083834764108272,0.547233215503526,0.5660527441014186,0.6900516200305495,0.5460596285789657,0.5774132667450603,0.660148062083218,0.5816078516130311,0.5236527382849294
2017-08-24,0.5982720269212022,0.6263787031893786,0.5241681206873156,0.6050111615853085,0.6862581979985573,0.5379462392666667,0.5792250134011042,0.6682608492616993,0.555406725736881,0.5089691864357847
2017-08-25,0.6001253537833059,0.6330066794670656,0.5372440626203939,0.5649262553668956,0.6952938191146917,0.5058447045391447,0.5539867766806504,0.6745575357867263,0.573396426082061,0.5291020952529732
2017-08-28,0.6058502253199896,0.6172127421285666,0.5485395325630379,0.5529109319114416,0.708224817326487,0.5102035015539915,0.5550668610414469,0.6662126361962892,0.5718439821576378,0.541594683232224
2017-08-29,0.6089441281720303,0.6076774101595144,0.5535341710113041,0.5533137760619641,0.7036765379270286,0.5098855920871977,0.5405201301408168,0.6723106892659371,0.5755662940303018,0.5575727435265545
2017-08-31,0.6357796340383585,0.5976049377897552,0.5569480329177564,0.5330440185290451,0.6929630960159984,0.5196316880065922,0.5509254547654843,0.6631578121507777,0.5894922541477983,0.5630110771008343
2017-09-05,0.6303197173390488,0.6201161436466746,0.5386645164167762,0.5495154863194467,0.7025935137339386,0.5239462783241039,0.5462558751956632,0.6543012422848378,0.5644076074555231,0.5635522689799016
2017-09-06,0.6082412289163237,0.6367897732930435,0.5352048529472432,0.5453674638687535,0.7104039188303353,0.5177896407982187,0.5505772947600437,0.6481856682655806,0.5754401190108804,0.5509055005621631
2017-09-07,0.604111012399989,0.6357395871452692,0.5033423322038219,0.5692442036706399,0.6926760592743021,0.5167060681561686,0.5722587939730192,0.6582110832175916,0.5778666990727136,0.557640109721774
2017-09-08,0.6110724545075333,0.6405205786852431,0.5130045932087789,0.5783491817298357,0.6796540064810067,0.5363987684252325,0.5777814241811426,0.6658502889442929,0.5683453468157358,0.5298745225069792
2017-09-11,0.6188694322625562,0.6348780212394868,0.5123457256136632,0.5090675862804391,0.7159317936647805,0.5383057838909829,0.5669784048714535,0.6452351194389764,0.5683497659646489,0.514475523117862
2017-09-12,0.5998643625804331,0.6295417234538752,0.528082524473159,0.5151617255190144,0.7449670922556461,0.5249510100999987,0.5472527048302842,0.6279328609514511,0.5441888990060039,0.5464212555523292
2017-09-13,0.5973252449964684,0.6342187805134992,0.5380856068810932,0.5263527007671124,0.7299089046342702,0.518530277845155,0.5529828456333827,0.6376127794871801,0.569354946725292,0.5415115067628328
2017-09-14,0.6098771991482451,0.6275146705814133,0.5287523003950411,0.5247252896535815,0.728927670473179,0.5112658934379714,0.5528688650077712,0.635556763651594,0.5578821062675682,0.565453772468783
2017-09-15,0.6139337558167174,0.6182230386745872,0.5300130642337827,0.5213494744632234,0.7317112508406199,0.5020987340882814,0.5536261746636791,0.640587918073385,0.5444988551239798,0.5669444065108252
2017-09-18,0.6375976800198228,0.6250131581888626,0.5357757986488179,0.55128059027613,0.6750564356092411,0.5047306510906581,0.5587565202737895,0.6669142835284506,0.5813607488885171,0.5635663452444485
2017-09-19,0.6021599783315085,0.6022758443008669,0.5585944317206849,0.5504737416020015,0.701983073926877,0.5035223074997213,0.5601477268175571,0.6487604431221564,0.5996505604380175,0.5880112158368603
2017-09-20,0.6143217801666111,0.5918692003338716,0.5403727107802057,0.5213669165678108,0.7021730226627744,0.5090461619884287,0.5741237223724408,0.6402694904158158,0.6032791261978943,0.6035518836811853
2017-09-21,0.6193072407966492,0.5760530470744382,0.5004631036884599,0.5536011229829446,0.6734559397860297,0.520134386661577,0.587771155538655,0.6409992305491704,0.6113425096259109,0.6332120970561539
2017-09-22,0.6019214826197569,0.5849757007307564,0.5216664502981935,0.5299222137215702,0.6971303495964561,0.5113522753794083,0.5625932921870751,0.6408487730422883,0.6173995468654405,0.6249371011655022
2017-09-25,0.6181742433255367,0.5815990644647905,0.517606649536052,0.5364348708867995,0.6489618018959772,0.5150660293283614,0.5609217995948564,0.6552811716176504,0.6517411600178866,0.6248373615844892
2017-09-26,0.6835520445869911,0.5759869416277714,0.5198154818830264,0.5084658281790421,0.6484824394317878,0.5051113420084111,0.5663308755097057,0.6275659017791143,0.6039888015795215,0.6327469146112294
2017-09-27,0.70774171588917,0.5600719741017626,0.5053112229997979,0.5351663954069491,0.6037617956700164,0.5243911190085538,0.5791705575947547,0.641635832936426,0.6238638219527802,0.6002426774633184
2017-09-28,0.6408696841260597,0.5679377763757594,0.5039719963668213,0.5343738333967183,0.6244724392185501,0.5383561924331276,0.5943198071062271,0.657057430038172,0.6563535621094703,0.6023703092643337
2017-09-29,0.6054715342269503,0.5598812864069985,0.5500248459906644,0.546550124718589,0.6225589282420122,0.5622419023637288,0.6023430178500963,0.6538224996921849,0.6633344053618001,0.6096511322270075
2017-10-02,0.6176949209736189,0.5616800337708118,0.550304150982505,0.5562161371868469,0.6204708498102894,0.5512223738390609,0.595187975505254,0.658392405757396,0.645509689892124,0.6237129599728616
2017-10-03,0.6544239389038088,0.5783141147190586,0.5326643770613556,0.5754810660185505,0.5919493935336331,0.5640135070899303,0.596500607680384,0.6469457006733826,0.6389576955988701,0.6077025409534627
2017-10-04,0.6415395672185958,0.590862952715607,0.5211846428127745,0.5929257489007213,0.583874951465921,0.5478588493267497,0.5883162470617366,0.6528050186477251,0.6475368924419475,0.6072187350881418
2017-10-05,0.6396808125223415,0.5897890134752303,0.5349221013662427,0.5820246775853105,0.6028409821275055,0.5445419468648811,0.5887560917175746,0.6604190164320706,0.6327035766913068,0.6086660818029502
2017-10-06,0.6461433053521316,0.5873972515705865,0.5329399849830663,0.5936355250927892,0.607662514119851,0.535893325168148,0.598842987484363,0.6556386392858504,0.6113587361034801,0.6139678621423702
2017-10-09,0.6589613810766062,0.5784952385131531,0.5402463342764179,0.6335365223818035,0.5015103540894233,0.536410826969349,0.5851754577052958,0.655111189479547,0.6274467208876021,0.6065086000445081
2017-10-10,0.6344446734085477,0.5837015376414579,0.5255273930587469,0.6597073428067802,0.5160345508315596,0.5309470953463029,0.5701154596150299,0.6430719995456572,0.6405060880011314,0.6163148542951989
2017-10-11,0.5988302889019338,0.5678498763211164,0.5310357070701435,0.6504363630948382,0.526730717381607,0.5588724353484447,0.5939497570687732,0.63251741484448,0.667148743563399,0.6209923364291073
2017-10-12,0.6119284954227022,0.5578273515479432,0.5224056140554106,0.6521663226444573,0.5496186193566602,0.5468690404468722,0.5825596242218901,0.6535900116841568,0.6374683538060613,0.6327413773844294
2017-10-13,0.609721405248377,0.5881927907230589,0.5166000056340373,0.6488726095647863,0.5328005652035506,0.5271396461396706,0.572555669294251,0.6720605046554665,0.6501231999884589,0.5981691748267631
2017-10-16,0.6273427743464166,0.5836107198697446,0.508778969057523,0.6296534456845103,0.5614197016438518,0.5276974811125522,0.5901171696553057,0.6898619874432432,0.6326816132436838,0.5685891458951396
2017-10-17,0.6212280495470542,0.5833081352302857,0.5232085075327507,0.633345898846301,0.5682687422959061,0.5183944062503313,0.5966080721212449,0.6835050683755237,0.6405185063721525,0.5583370075512776
2017-10-18,0.60090154414927,0.5770600441410941,0.5262751045678645,0.6261005226488305,0.583876644212581,0.5271238008181379,0.5969023883281033,0.6874377339276515,0.653710675455391,0.5497903146832214
2017-10-19,0.6086901200651955,0.5536214687962088,0.5114255535090279,0.6013158259067041,0.6290850219786464,0.5238720244355399,0.5967637386123121,0.6995270197681585,0.619382635918074,0.5732637987473728
2017-10-20,0.6128367901572485,0.5477161418405273,0.5338808422178325,0.5862137539725528,0.6383740265504317,0.5212560865845323,0.5880205131412415,0.6844288842458303,0.6317290918396139,0.5938511944898831
2017-10-23,0.5752310656063405,0.525651460480837,0.5306551705987871,0.6028933358891329,0.640940001936104,0.5471959923713499,0.5937687733821279,0.6843492560773073,0.6462589998997466,0.5837027504209149
2017-10-24,0.6070702109196595,0.5230817789972652,0.5191779589289294,0.6142372692520021,0.6281837515910587,0.554661061140519,0.5912066478432837,0.6908895729011096,0.6174373582744058,0.587911570226019
2017-10-25,0.5963151266434256,0.5173693341966715,0.543004991549558,0.6302092790184788,0.6385805278636075,0.5540639641063644,0.5765898787929257,0.6720676165457817,0.6110805734351098,0.6130897217693204
2017-10-26,0.5852322765041299,0.5043989044162666,0.535944096603612,0.6124172130532507,0.640001631207705,0.5631351460433758,0.5823111677532574,0.6786142989666978,0.6301560916051072,0.6034035985869833
2017-10-27,0.5688480257101572,0.5132311165849225,0.5410704341092197,0.6260756457186862,0.6530248647852104,0.552236283659831,0.5873026093424132,0.6649320238301664,0.6228555981340848,0.6120316668215858
2017-10-30,0.5723713838710535,0.5254171547873773,0.5461375792679297,0.6256733218982128,0.6619769884655876,0.5508368617659594,0.5734895187756676,0.6643433439266777,0.614282392313377,0.6140796280246194
2017-10-31,0.591065751427791,0.5351502982731462,0.5261237472570247,0.6608353370119479,0.6258588827117679,0.5345682442517172,0.5626768079441984,0.6720498110799302,0.584463945411573,0.6316550077570628
2017-11-01,0.6047934680450885,0.5338841011574078,0.5218702546390531,0.6316465835216024,0.6363281634978829,0.527082737118633,0.5469944725680452,0.6820890764944759,0.580565420692343,0.6414129937793019
2017-11-02,0.6043599669257044,0.5243833822318936,0.5240496184964534,0.6422597258135028,0.6334051699806577,0.5291597160010859,0.5575413426546585,0.6674634413041741,0.5748856333496417,0.652312995381241
2017-11-03,0.5736204071477745,0.5239726182614528,0.5181470809317495,0.6647228637704224,0.6300300890547629,0.5371351964419315,0.5778775942858387,0.6489628402223617,0.5896346393069631,0.6519126691365887
2017-11-06,0.5830285131378742,0.5263331755013643,0.5185888786579419,0.6522498725675123,0.652340860480417,0.5363271975248448,0.5716479478212605,0.6578156991769285,0.5675526075761524,0.6444589550796159
2017-11-07,0.6077948789825888,0.5145419984843466,0.5239265126071138,0.6534063419748527,0.6090029213405894,0.5584409413396975,0.5771493520932555,0.6637596391885888,0.5990965312141454,0.6314822297991743
2017-11-08,0.5975667912493473,0.5047013729081957,0.5053918952361122,0.6450554964362815,0.5955021576101026,0.5795411868223592,0.5975568931680091,0.6574957676764829,0.6169560521890828,0.630579917962271
2017-11-09,0.6242312857198699,0.5140812319708816,0.507587163429622,0.6614981888252166,0.5891193601502911,0.5976452651065128,0.6098637230386279,0.6625987355773032,0.5825875753080303,0.5808346177397041
2017-11-10,0.6484786790569199,0.5089382130665413,0.5045074226963978,0.6443327785856933,0.5590508839206255,0.594595647603785,0.6087908547456262,0.6806877793958351,0.5836733913487592,0.5649070869296906
2017-11-13,0.6557744629426119,0.5239167474462494,0.5199546000835721,0.6186032981851861,0.5303964186941938,0.5806201413533584,0.5930007563551525,0.7076097922640971,0.6069799753685112,0.5344856125805725
2017-11-14,0.6352225240274106,0.5121341219099155,0.5382457698436963,0.6206895782847287,0.5591421570300706,0.5706012069454779,0.6051001279433288,0.6982965339986104,0.6267385369178821,0.5416832794388942
2017-11-15,0.6357535294180556,0.5005857315164799,0.504071714956171,0.6826019566759918,0.5499029260032354,0.5708926392628346,0.60635512832534,0.6746929296364165,0.5593572968329047,0.5803324581782476
2017-11-16,0.6036466918028338,0.5266753631560567,0.5097767521111195,0.680884763875039,0.5567544359448259,0.5756934728766617,0.6088740381931081,0.6709545068781241,0.5799020988529473,0.6021180877949281
2017-11-17,0.6112713411309902,0.5234908635703474,0.5080072462733946,0.6525927316597838,0.601267797326951,0.5989601326148554,0.5956464431834406,0.6790657878814462,0.5788210403061661,0.5857641640411017
2017-11-20,0.6220620633975201,0.5012729552780892,0.5198319231695282,0.6684449770661205,0.6090895716172539,0.5905721149431883,0.6076345408943774,0.6685077668203254,0.5273301332726151,0.5813172011432357
2017-11-21,0.6090505113752093,0.5052800397335205,0.5171130981624155,0.6490357163791972,0.6492260061322548,0.6075400871587818,0.6137747889903662,0.6474180443969904,0.5257180526625352,0.586690503898994
2017-11-22,0.5966811564675852,0.5250636177559992,0.5319824684133161,0.639809301716701,0.654208902905531,0.5800198033796471,0.5878124010636312,0.6401500849244098,0.51155143684899,0.6513145947404344
2017-11-23,0.6041442969934406,0.5125608841375814,0.5351453858589467,0.6318999874509555,0.6632166418392601,0.5798315247806856,0.5978271180091407,0.6210410752974145,0.5072574209693738,0.6555248991623174
2017-11-24,0.6271967671779246,0.5139102522923638,0.5383323248745215,0.6203796061365456,0.6537930052475556,0.5864269576321105,0.605451692093885,0.6133960953076231,0.5054409933335331,0.6537782040288257
2017-11-27,0.606697412181984,0.5143960466312252,0.5257162475846497,0.6318592512079065,0.675213050526979,0.5880171675317968,0.6025423546945144,0.5984813766021119,0.5145055595853368,0.6503355497189846
2017-11-28,0.5890970919818385,0.5058477080684493,0.549537273189626,0.659814872788428,0.6445989392201777,0.5984920864832458,0.605650604825448,0.6108652379305223,0.5108962450018998,0.6447842010112033
2017-11-29,0.5730478700827474,0.510372938323418,0.5197568429569149,0.6419674881594751,0.6996672896272159,0.5775801447885737,0.587681549798691,0.6133435050739569,0.5090030957168437,0.6364582571248701
2017-11-30,0.5521790364778513,0.5272840861521138,0.5061458046701905,0.6562717274967537,0.7120240012659914,0.5647427070443901,0.5841556758810476,0.6092041125554934,0.5203259251324855,0.6209080631452566
2017-12-01,0.5381933294887885,0.5120453166326713,0.5142010240565762,0.6430713954464519,0.7274578834352411,0.5628965953576409,0.5976525325637984,0.6045750525868365,0.5048921594034383,0.6124599277695199
2017-12-04,0.5667737461014486,0.5058514587075371,0.5232962008322273,0.646119165137658,0.7188065292532705,0.5590067418584594,0.5882107678610996,0.6018645760695874,0.535307096857947,0.6181625983055193
2017-12-05,0.5787291898894441,0.5035599533579181,0.5266807947621456,0.6240413785363907,0.7259975848423822,0.5475562381919077,0.5762149674295903,0.6004271167842842,0.5403891291984784,0.6339399535438929
2017-12-06,0.5595527132181333,0.5171788414974205,0.5319080502444581,0.6501587260267987,0.716938534642785,0.547760727490696,0.5850418404765403,0.5825261772464758,0.5212940262632932,0.6409403106688328
2017-12-07,0.5641606893640577,0.5137656214042733,0.5190582563310163,0.666413964068502,0.7011526211069287,0.5527590258093995,0.595032380473512,0.5770536847350973,0.535136293130981,0.6389220126552089
2017-12-08,0.5591719445621496,0.504433051554052,0.5208315815463632,0.6775527280785235,0.6942895696580123,0.5542931099319709,0.6013606572665182,0.5945104890929697,0.5352167499792042,0.6203686029276069
2017-12-11,0.5930731893450082,0.5021232716814961,0.5330976863399033,0.6636485241803546,0.694249522220067,0.5620295004307014,0.5903051098797909,0.5932409883138402,0.556290233234534,0.613884445865164
2017-12-12,0.5444007728255374,0.5125086491157845,0.5172493588758474,0.6659113831821062,0.7159203376851105,0.571517129267426,0.5952028717677393,0.5912600000106816,0.5343154431295459,0.6041790415257294
2017-12-13,0.5618812644991175,0.5173778268837655,0.5122718989394697,0.6505160100941343,0.7189407481522138,0.5767441667073663,0.5958858876800046,0.5933725606490984,0.5276458040381028,0.608039877847658
2017-12-14,0.5603106148971045,0.519713910743086,0.5157700528822022,0.5917058135760007,0.7609042653394776,0.5723355747799393,0.5903221088282081,0.5674117518563622,0.5457373301267102,0.6016299645960745
2017-12-15,0.5830300883579103,0.5428076961189833,0.5113981288740973,0.595510050653519,0.7527027155036127,0.5727623265843592,0.5882458683433661,0.574773016882331,0.5529563125960374,0.5882995051158677
2017-12-18,0.5742540049714493,0.542817546074739,0.5341518420195104,0.6145607928862704,0.7498883372077817,0.5742185741571897,0.5838695092558872,0.5512558956907481,0.565049748195027,0.5873400196724001
2017-12-19,0.5725644052697123,0.5499337468844766,0.5516090711367122,0.5896043138148908,0.7662256324079569,0.563859457802251,0.5788655451346091,0.5522369971716657,0.5604817293774512,0.5714078039853941
2017-12-20,0.5941481511904013,0.5291628565837944,0.5497636198491435,0.579719260457123,0.7585327949519135,0.5707049824495893,0.589817685121886,0.5528210833545444,0.5751294061156144,0.5650005731248656
2017-12-21,0.5505682813795557,0.5252300793130403,0.5474311109155298,0.5700446514352873,0.7801401200576827,0.5645465815061439,0.5893672081931824,0.5547076411899535,0.5591539830427994,0.5603164487118767
2017-12-22,0.5439902975922283,0.5214030433188231,0.5561714665784087,0.6018688026799108,0.7673138579020309,0.5714952738758653,0.5943296798448511,0.5649105491646323,0.5504912942368879,0.5543716511547016
2017-12-25,0.5328883332472413,0.5210568229697342,0.5646803411665317,0.6112449782203214,0.767044307757232,0.5596511914631362,0.5848564299873763,0.5656741424222911,0.5573373275482821,0.5579213636674432
2017-12-26,0.5444436613342789,0.5272090571786612,0.5604276287917361,0.6007558382864774,0.7693403303249563,0.5632665135333769,0.5865863266577337,0.5634471152450767,0.5508911746057398,0.5627120139333882
2017-12-27,0.54054260142074,0.5320107753111352,0.5596743258159124,0.5846319801588943,0.778748458028828,0.5480205679835048,0.5792591978023931,0.5651552935858055,0.5577983257914287,0.5620045533182826
2017-12-28,0.5373266997110555,0.5221080852508493,0.5661302719318347,0.5706467742458451,0.7842865807569459,0.5413542517609355,0.5735533278551398,0.5617475766958665,0.5627152120944512,0.5646513291247692
2017-12-29,0.521794804511705,0.5245209390918323,0.5545863567045926,0.5671817183487494,0.78974696803652,0.5391940788787701,0.5684922547501833,0.5712205789244303,0.5590583080296951,0.5616509745174708
2018-01-02,0.5387510923059083,0.5325604682037884,0.5489704625327875,0.5837540236626165,0.7796977105153499,0.5537490505070432,0.5761479201389302,0.5707691062005317,0.5578584900257441,0.5621473288750499
2018-01-03,0.5308453828011149,0.5206656555800456,0.5442283739796078,0.572065966925242,0.7851752248828857,0.550932541263088,0.5697999309901874,0.5766990070770975,0.5636641054076109,0.5620969603116053
